6    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F  
104 14   14AK 14BK 14CK 16BK 15BK 16CK 14CK 13BK 12CK 15CK 16CK 17CK 17CK 19CK 20CK 11CK 14CK 21DK 18DK
105 14   14AK 14BK 14CK 16BK 15BK 16CK 15CK 14BK 13CK 16CK 17CK 18CK 17CK 19CK 21CK 12CK 15CK 21DK 19DK
106 14   15AK 14BK 14CK 17BK 16BK 16CK 15CK 14BK 13CK 16CK 17CK 18CK 18CK 20CK 21CK 12CK 15CK 22DK 19DK
107 15AK 15AK 15BK 15CK 17BK 16CK 17CK 16CK 14BK 14CK 17CK 18CK 18CK 18CK 20CK 22CK 13CK 16CK 22DK 20DK
108 15AK 15AK 15BK 15CK 17BK 16CK 17CK 16CK 15CK 14CK 17CK 18CK 19CK 18CK 21CK 22CK 13CK 16CK 23DK 21DK
109 15AK 15AK 15BK 15CK 18CK 17CK 17CK 16CK 15CK 15CK 18CK 18CK 19CK 19CK 21CK 23CK 14CK 17CK 23DK 21DK
110 15AK 16AK 16BK 16CK 18CK 17CK 18CK 17CK 16CK 15CK 18CK 18CK 20CK 19CK 21CK 23CK 14CK 17CK 23DK 22DK
111 15AK 16AK 16CK 16CK 18CK 17CK 18CK 17CK 16CK 16CK 19CK 19CK 20CK 19CK 22CK 23DK 15CK 18CK 24DK 22DK
112 16AK 16AK 16CK 17CK 19CK 18CK 19CK 18CK 16CK 16CK 19CK 20CK 20CK 20DK 22DK 24DK 15CK 18DK 24DK 23DK
113 16AK 16BK 16CK 17CK 19CK 18CK 19CK 18DK 17CK 16CK 19CK 20CK 21CK 20DK 23DK 24DK 16DK 19DK 25DK 23DK
114 16AK 17BK 17CK 17CK 19CK 18CK 19CK 19DK 17CK 17CK 20CK 21CK 21CK 20DK 23DK 25DK 16DK 19DK 25DK 24DK
115 16AK 17BK 17CK 18CK 19CK 19CK 20CK 19DK 17CK 17CK 20CK 21DK 21CK 21DK 24DK 25DK 17DK 20DK 26DK 24DK
116 17BK 17BK 17CK 18CK 20CK 19CK 20CK 19DK 18CK 18CK 21CK 21DK 22CK 21DK 24DK 26DK 17DK 20DK 26DK 25DK
117 17BK 17BK 18CK 18CK 20CK 19CK 21CK 20DK 18CK 18CK 21CK 22DK 22CK 22DK 24DK 26DK 18DK 21DK 26DK 25DK
118 17BK 18BK 18CK 19DK 20CK 20CK 21CK 20DK 19CK 19CK 22DK 22DK 22CK 22DK 25DK 27DK 18DK 21DK 27DK 26DK
119 17BK 18CK 18CK 19DK 21CK 20CK 21CK 21DK 19CK 19CK 22DK 23DK 23CK 22DK 25DK 27DK 19DK 22DK 27DK 26DK
120 17CK 18CK 19CK 19DK 21CK 20CK 22CK 21DK 19CK 19DK 23DK 23DK 23CK 23DK 26DK 28DK 19DK 22DK 28DK 27DK
121 18CK 18CK 19CK 20DK 21CK 21DK 22DK 21DK 20CK 20DK 23DK 24DK 23DK 23DK 26DK 28DK 20DK 23DK 28DK 27DK
122 18CK 19CK 19CK 20DK 22DK 21DK 23DK 22DK 20CK 20DK 24DK 24DK 24DK 23DK 27DK 29DK 20DK 23DK 29EK 28EK
123 18CK 19CK 19CK 20DK 22DK 21DK 23DK 22DK 20CK 21DK 24DK 25DK 24DK 24DK 27DK 29DK 21DK 24DK 29EK 28EK
124 18CK 19CK 20CK 21DK 22DK 22DK 23DK 23DK 21CK 21DK 25DK 25DK 24DK 24DK 27DK 29DK 21DK 24DK 29EK 29EK
125 18CK 19CK 20DK 21DK 23DK 22DK 24DK 23DK 21DK 22DK 25DK 25DK 25DK 24DK 28DK 30DK 22DK 25DK 30EK 29EK
126 19CK 20CK 20DK 21DK 23DK 22DK 24DK 24DK 22DK 22DK 25DK 26DK 25DK 25DK 28DK 30DK 22DK 25DK 30EK 30EK
127 19CK 20CK 21DK 22DK 23DK 23DK 25DK 24DK 22DK 22DK 26DK 26DK 25DK 25DK 29DK 31DK 23DK 26DK 31EK 30EK
128 19CK 20CK 21DK 22DK 24DK 23DK 25DK 24DK 22DK 23DK 26DK 27DK 26DK 26DK 29DK 31DK 23DK 26DK 31EK 31EK
129 19CK 20CK 21DK 22DK 24DK 23DK 25DK 25DK 23DK 23DK 27DK 27DK 26DK 26DK 30DK 32DK 24DK 27EK 32EK 32EK
130 19CK 21DK 22DK 23DK 24DK 24DK 26DK 25DK 23DK 24DK 27DK 28DK 27DK 26DK 30DK 32EK 24EK 27EK 32EK 32EK
131 20DK 21DK 22DK 23DK 25DK 24DK 26DK 26DK 23DK 24DK 28DK 28DK 27DK 27DK 30EK 33EK 25EK 28EK 32EK 33EK
132 20DK 21DK 22DK 23DK 25DK 24DK 26DK 26EK 24DK 25DK 28DK 29DK 27DK 27EK 31EK 33EK 25EK 28EK 33EK 33EK
133 20DK 21DK 22DK 24DK 25DK 25DK 27DK 26EK 24DK 25DK 29DK 29EK 28DK 27EK 31EK 34EK 26EK 29EK 33EK 33EK
134 20DK 22DK 23DK 24EK 25DK 25DK 27DK 27EK 25DK 26DK 29DK 29EK 28DK 28EK 32EK 34EK 26EK 29EK 34EK 34EK
135 20DK 22DK 23DK 24EK 26DK 25DK 28DK 27EK 25DK 26EK 30EK 30EK 28EK 28EK 32EK 35EK 27EK 30EK 34EK 35EK
136 21DK 22DK 23DK 25EK 26EK 26EK 28EK 28EK 25DK 26EK 30EK 30EK 29EK 28EK 33EK 35EK 27EK 30EK 35EK 35EK
137 21DK 22DK 24EK 25EK 26EK 26EK 28EK 28EK 26DK 27EK 31EK 31EK 29EK 29EK 33EK 35EK 28EK 31EK 35EK 36EK
138 21DK 23DK 24EK 25EK 27EK 26EK 29EK 29EK 26EK 27EK 31EK 31EK 29EK 29EK 33EK 36EK 28EK 31EK 35EK 36EK
139 21DK 23DK 24EK 26EK 27EK 27EK 29EK 29EK 26EK 28EK 31EK 32EK 30EK 30EK 34EK 36EK 29EK 32EK 36EK 37EK
140 21EK 23EK 25EK 26EK 27EK 27EK 30EK 29EK 27EK 28EK 32EK 32EK 30EK 30EK 34EK 37EK 29EK 32EK 36EK 37EK
141 22EK 23EK 25EK 26EK 28EK 27EK 30EK 30EK 27EK 29EK 32EK 33EK 30EK 30EK 35EK 37EK 30EK 33EK 37EK 38EK
142 22EK 24EK 25EK 26EK 28EK 28EK 30EK 30EK 28EK 29EK 33EK 33EK 31EK 31EK 35EK 38EK 30EK 33EK 37EK 38EK
143 22EK 24EK 25EK 27EK 28EK 28EK 31EK 31EK 28EK 29EK 33EK 33EK 31EK 31EK 36EK 38EK 31EK 34EK 38EK 39EK
144 22EK 24EK 26EK 27EK 29EK 28EK 31EK 31EK 28EK 30EK 34EK 34EK 31EK 31EK 36EK 39EK 31EK 34EK 38EK 39EK
145 22EK 24EK 26EK 28EK 29EK 29EK 32EK 31EK 29EK 30EK 34EK 34EK 32EK 32EK 36EK 39EK 32EK 35EK 38EK 40EK
146 23EK 25EK 26EK 28EK 29EK 29EK 32EK 32EK 29EK 31EK 35EK 35EK 32EK 32EK 37EK 40EK 32EK 35EK 39EK 40EK
147 23EK 25EK 27EK 28EK 30EK 29EK 32EK 32EK 29EK 31EK 35EK 35EK 32EK 32EK 37EK 40EK 33EK 36EK 39EK 41EK
148 23EK 25EK 27EK 29EK 30EK 30EK 33EK 33EK 30EK 32EK 36EK 36EK 33EK 33EK 38EK 41EK 33EK 36EK 40EK 41EK
150 23EK 25EK 27EK 29EK 30EK 30EK 33EK 33EK 30EK 32EK 36EK 36EK 33EK 33EK 38EK 41EK 34EK 37EK 40EK 42EK
