4    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F  
102  6    6    7    7AP 11AP 10AP 11BP 10BP  8AP  7BP 10BP 10BP 11BP 11CP 13CP 14BP  6AP  8AP 13CP 11BP
103  6    7    7    7AP 11AP 10AP 11BP 10BP  9AP  8BP 10BP 10BP 12BP 11CP 13CP 14BP  6AP  8AP 13CP 11BP
104  6    7    7    7AP 11AP 11AP 11BP 10BP  9AP  8BP 10BP 11BP 12BP 11CP 13CP 15CP  6AP  8BP 13CP 12BP
105  7    7    7AK  7AP 12AP 11AP 12BP 11BP  9AP  8BP 11BP 11CP 12BP 11CP 14CP 15CP  6AP  8BP 13CP 12BP
106  7    7    7AP  8AP 12AP 11AP 12BP 11CP  9AP  8BP 11BP 11CP 12BP 12CP 14CP 15CP  7AP  9BP 13CP 12BP
107  7    7    8AP  8AP 12AP 11AP 12BP 11CP 10AP  9BP 11BP 12CP 12BP 12CP 14CP 16CP  7BP  9BP 14CP 13BP
108  7    7    8AP  8BP 12AP 12AP 13BP 12CP 10BP  9BP 12BP 12CP 13BP 12CP 14CP 16CP  7BP  9BP 14CP 13CP
109  7    8    8AP  8BP 13AP 12BP 13BP 12CP 10BP  9BP 12BP 12CP 13BP 12CP 15CP 16CP  7BP 10BP 14CP 13CP
110  7    8    8AP  9BP 13AP 12BP 13BP 12CP 10BP 10BP 12CP 13CP 13BP 13CP 15CP 16CP  8BP 10BP 14CP 14CP
111  7    8    8AP  9BP 13AP 13BP 13BP 13CP 11BP 10BP 13CP 13CP 13BP 13CP 15CP 17CP  8BP 10BP 15DP 14CP
112  7    8    8AP  9BP 13AP 13BP 14BP 13CP 11BP 10BP 13CP 13CP 14CP 13CP 16CP 17CP  8BP 10CP 15DP 14CP
113  7    8    9AP  9BP 14BP 13BP 14CP 13CP 11BP 11BP 13CP 14CP 14CP 13CP 16CP 17CP  8BP 11CP 15DP 15CP
114  8    8    9AP  9BP 14BP 13BP 14CP 14CP 11BP 11BP 14CP 14CP 14CP 13CP 16CP 18CP  9CP 11CP 15DP 15CP
115  8    8AK  9AP 10BP 14BP 14BP 15CP 14CP 12BP 11CP 14CP 14CP 14CP 14CP 16CP 18CP  9CP 11CP 15DP 15CP
116  8    9AP  9AP 10BP 14BP 14BP 15CP 14CP 12BP 12CP 15CP 15CP 14CP 14CP 17CP 18DP  9CP 11CP 16DP 16DP
117  8    9AP  9AP 10CP 15BP 14BP 15CP 15CP 12BP 12CP 15CP 15CP 15CP 14CP 17CP 19DP  9CP 12CP 16DP 16DP
118  8    9AP 10BP 10CP 15BP 14BP 16CP 15CP 12BP 12CP 15CP 15CP 15CP 14CP 17DP 19DP 10CP 12CP 16DP 16DP
119  8    9AP 10BP 11CP 15BP 15CP 16CP 15CP 13BP 13CP 16CP 16CP 15CP 15DP 18DP 19DP 10CP 12CP 16DP 17DP
120  8AK  9AP 10BP 11CP 15BP 15CP 16CP 16CP 13BP 13CP 16CP 16CP 15CP 15DP 18DP 20DP 10CP 12CP 17DP 17DP
121  8AP  9AP 10BP 11CP 15CP 15CP 17CP 16CP 13BP 13CP 16CP 16CP 15CP 15DP 18DP 20DP 10CP 13CP 17DP 17DP
122  8AP  9AP 10BP 11CP 16CP 15CP 17CP 16DP 13CP 14CP 17CP 17DP 16CP 15DP 18DP 20DP 11CP 13DP 17DP 18DP
123  9AP 10AP 10BP 11CP 16CP 16CP 17CP 17DP 14CP 14CP 17CP 17DP 16CP 15DP 19DP 21DP 11CP 13DP 17DP 18DP
124  9AP 10AP 11BP 12CP 16CP 16CP 17CP 17DP 14CP 14CP 17CP 17DP 16CP 16DP 19DP 21DP 11CP 14DP 18DP 19DP
125  9AP 10AP 11BP 12CP 16CP 16CP 18CP 17DP 14CP 15CP 18CP 18DP 16CP 16DP 19DP 21DP 11CP 14DP 18DP 19DP
126  9AP 10AP 11BP 12CP 17CP 16CP 18CP 18DP 14CP 15CP 18CP 18DP 16CP 16DP 20DP 22DP 12DP 14DP 18DP 19DP
127  9AP 10BP 11CP 12CP 17CP 17CP 18CP 18DP 15CP 15CP 18DP 19DP 17CP 16DP 20DP 22DP 12DP 14DP 18EP 20DP
128  9AP 10BP 11CP 13DP 17CP 17CP 19CP 18DP 15CP 15CP 19DP 19DP 17CP 17DP 20DP 22DP 12DP 15DP 18EP 20DP
129  9AP 10BP 12CP 13DP 17CP 17CP 19CP 19DP 15CP 16DP 19DP 19DP 17DP 17DP 20DP 23DP 12DP 15DP 19EP 20DP
130  9BP 11BP 12CP 13DP 18CP 17CP 19DP 19DP 15CP 16DP 19DP 20DP 17DP 17DP 21DP 23DP 13DP 15DP 19EP 21EP
131  9BP 11BP 12CP 13DP 18CP 18DP 20DP 19DP 16CP 16DP 20DP 20DP 18DP 17DP 21DP 23DP 13DP 15DP 19EP 21EP
132 10BP 11BP 12CP 13DP 18DP 18DP 20DP 20DP 16CP 17DP 20DP 20DP 18DP 17DP 21DP 24DP 13DP 16DP 19EP 21EP
133 10BP 11BP 12CP 14DP 18DP 18DP 20DP 20DP 16CP 17DP 21DP 21DP 18DP 18DP 22DP 24DP 13DP 16DP 20EP 22EP
134 10BP 11CP 13CP 14DP 19DP 18DP 21DP 20DP 16CP 17DP 21DP 21DP 18DP 18DP 22DP 24DP 14DP 16DP 20EP 22EP
135 10CP 11CP 13CP 14DP 19DP 19DP 21DP 21DP 17CP 18DP 21DP 21DP 18DP 18DP 22EP 25EP 14DP 16EP 20EP 22EP
136 10CP 11CP 13DP 14DP 19DP 19DP 21DP 21DP 17DP 18DP 22DP 22DP 19DP 18DP 22EP 25EP 14DP 17EP 20EP 23EP
137 10CP 12CP 13DP 15DP 19DP 19DP 21DP 21DP 17DP 18DP 22DP 22DP 19DP 19EP 23EP 25EP 14DP 17EP 21EP 23EP
138 10CP 12CP 13DP 15DP 20DP 19DP 22DP 22EP 17DP 19DP 22DP 22EP 19DP 19EP 23EP 26EP 15EP 17EP 21EP 23EP
139 10CP 12CP 13DP 15DP 20DP 20DP 22DP 22EP 18DP 19DP 23DP 23EP 19DP 19EP 23EP 26EP 15EP 18EP 21EP 24EP
140 10CP 12CP 14DP 15EP 20DP 20DP 22DP 22EP 18DP 19DP 23DP 23EP 19EP 19EP 24EP 26EP 15EP 18EP 21EP 24EP
141 11DP 12DP 14DP 15EP 20DP 20DP 23DP 23EP 18DP 20EP 23EP 23EP 20EP 19EP 24EP 27EP 15EP 18EP 21EP 24EP
142 11DP 12DP 14DP 16EP 21DP 20DP 23EP 23EP 18DP 20EP 24EP 24EP 20EP 20EP 24EP 27EP 16EP 18EP 22EP 25EP
143 11DP 12DP 14DP 16EP 21EP 21EP 23EP 24EP 19DP 20EP 24EP 24EP 20EP 20EP 24EP 27EP 16EP 19EP 22EP 25EP
144 11DP 13DP 14EP 16EP 21EP 21EP 24EP 24EP 19EP 21EP 24EP 24EP 20EP 20EP 25EP 28EP 16EP 19EP 22EP 25EP
145 11DP 13DP 15EP 16EP 21EP 21EP 24EP 24EP 19EP 21EP 25EP 25EP 20EP 20EP 25EP 28EP 16EP 19EP 22EP 26EP
146 11EP 13EP 15EP 17EP 22EP 21EP 24EP 24EP 19EP 21EP 25EP 25EP 21EP 21EP 25EP 28EP 17EP 19EP 23EP 26EP
147 11EP 13EP 15EP 17EP 22EP 22EP 25EP 25EP 20EP 22EP 25EP 25EP 21EP 21EP 26EP 29EP 17EP 20EP 23EP 26EP
150 11EP 13EP 15EP 17EP 22EP 22EP 25EP 25EP 20EP 22EP 26EP 26EP 21EP 21EP 26EP 29EP 17EP 20EP 23EP 27EP
