4    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F  
111  6    7    8    9AK 10    9   11AK 10AK  8AK  8BK 11BK 10BK  9AK  9BK 12BK 13BK  8AK 10AK 14CK 14BK
112  6    7    8    9AK 10   10   11AK 11AK  8AK  8BK 11BK 10BK 10AK  9BK 12BK 13BK  8AK 11AK 14CK 14BK
113  6    7    8    9AK 10   10   11AK 11AK  8AK  9BK 11BK 11CK 10BK  9BK 12BK 13BK  8AK 11BK 14CK 14CK
114  6    7    8    9AK 10   10   11AK 11BK  8AK  9BK 11BK 11CK 10BK 10BK 12BK 13CK  8AK 11BK 14CK 14CK
115  6    7    8AK  9AK 10   10AK 12AK 11BK  9AK  9BK 12BK 11CK 10BK 10BK 12BK 14CK  9AK 11BK 15CK 15CK
116  6    7    8AK 10AK 10   10AK 12AK 11BK  9AK  9BK 12BK 11CK 10BK 10CK 13BK 14CK  9AK 11BK 15DK 15CK
117  6    8    9AK 10AK 11   10AK 12AK 12BK  9AK  9BK 12BK 12CK 10BK 10CK 13CK 14CK  9BK 11BK 15DK 15CK
118  6    8    9AK 10AK 11   10AK 12AK 12BK  9BK 10BK 12BK 12CK 10BK 10CK 13CK 14CK  9BK 12BK 15DK 15CK
119  6    8    9AK 10AK 11   11AK 12AK 12BK  9BK 10BK 13BK 12CK 10BK 10CK 13CK 15CK  9BK 12BK 15DK 15CK
120  7    8    9AK 10AK 11AK 11AK 13AK 12BK  9BK 10BK 13BK 12CK 10BK 10CK 13CK 15CK  9BK 12CK 15DK 16DK
121  7    8    9AK 10BK 11AK 11AK 13AK 12BK  9BK 10BK 13CK 13CK 10BK 10CK 13CK 15CK 10BK 12CK 16DK 16DK
122  7    8    9AK 10BK 11AK 11AK 13AK 13BK 10BK 10BK 13CK 13CK 11BK 10CK 14CK 15CK 10BK 12CK 16DK 16DK
123  7    8    9AK 11BK 11AK 11AK 13BK 13BK 10BK 11BK 13CK 13CK 11BK 11CK 14CK 15CK 10CK 13CK 16DK 16DK
124  7    8    9AK 11BK 12AK 11AK 13BK 13BK 10BK 11CK 14CK 13CK 11BK 11CK 14CK 16DK 18CK 13CK 16DK 17DK
126  7    8AK 10AK 11BK 12AK 12AK 14BK 13CK 10BK 11CK 14CK 14CK 11CK 11CK 14CK 16DK 10CK 13CK 16DK 17DK
127  7    8AK 10AK 11BK 12AK 12AK 14BK 14CK 10BK 11CK 14CK 14CK 11CK 11CK 14CK 16DK 11CK 13CK 17DK 17DK
128  7    9AK 10AK 11BK 12AK 12BK 14BK 14CK 10BK 11CK 15CK 14CK 11CK 11CK 15CK 17DK 11CK 13DK 17DK 17DK
129  7    9AK 10AK 11BK 12AK 12BK 14BK 14CK 11BK 12CK 15CK 15DK 11CK 11CK 15DK 17DK 11CK 14DK 17DK 18DK
130  7AK  9AK 10BK 12BK 13AK 12BK 15BK 14CK 11CK 12CK 15CK 15DK 11CK 11DK 15DK 17DK 11CK 14DK 17EK 18DK
131  7AK  9AK 10BK 12CK 13AK 13BK 15BK 15CK 11CK 12CK 15CK 15DK 12CK 11DK 15DK 17DK 11CK 14DK 17EK 18DK
132  7AK  9AK 10BK 12CK 13BK 13BK 15CK 15CK 11CK 12CK 15CK 15DK 12CK 12DK 15DK 17DK 11DK 14DK 17EK 18EK
133  7AK  9AK 10BK 12CK 13BK 13BK 15CK 15CK 11CK 12CK 16CK 15DK 12CK 12DK 16DK 18DK 12DK 14DK 18EK 19EK
134  7AK  9AK 11BK 12CK 13BK 13BK 15CK 15CK 11CK 13CK 16CK 16DK 12CK 12DK 16DK 18DK 12DK 15DK 18EK 19EK
135  8AK  9AK 11BK 12CK 13BK 13BK 19CK 15CK 11CK 13CK 16DK 16DK 12CK 12DK 16DK 18DK 12DK 15DK 18EK 19EK
136  8AK  9AK 11BK 12CK 13BK 13BK 16CK 16DK 12CK 13DK 16DK 16DK 12CK 12DK 16DK 18DK 12DK 15DK 18EK 19EK
137  8AK  9BK 11BK 13CK 14BK 13CK 16CK 16DK 12CK 13DK 17DK 16DK 12DK 12DK 16DK 19DK 12DK 15DK 18EK 20EK
138  8AK  9BK 11BK 13CK 14BK 14CK 16CK 16DK 12CK 13DK 17DK 17DK 12DK 12DK 16DK 19EK 12DK 15EK 18EK 20EK
139  8AK 10BK 11CK 13DK 14CK 14CK 16CK 16DK 12CK 13DK 17DK 17DK 12DK 12DK 17DK 19EK 13DK 15EK 19EK 20EK
140  8BK 10BK 11CK 13DK 14CK 14CK 17CK 16DK 12CK 14DK 17DK 17DK 12DK 12DK 17EK 19EK 13DK 16EK 19EK 20EK
141  8BK 10BK 11CK 13DK 14CK 14CK 17CK 17DK 12DK 14DK 17DK 17EK 13DK 13DK 17EK 19EK 13EK 16EK 19EK 20EK
142  8BK 10BK 12CK 13DK 14CK 14CK 17CK 17DK 12DK 14DK 18DK 18EK 13DK 13EK 17EK 20EK 13EK 16EK 19EK 21EK
143  8BK 10BK 12CK 13DK 14CK 14CK 17DK 17DK 13DK 14DK 18DK 18EK 13DK 13EK 17EK 20EK 13EK 16EK 19EK 21EK
144  8BK 10CK 12CK 14DK 15CK 15DK 17DK 17DK 13DK 14EK 18EK 18EK 13EK 13EK 17EK 20EK 13EK 16EK 19EK 21EK
145  8BK 10CK 12CK 14DK 15DK 15DK 18DK 17EK 13DK 15EK 18EK 18EK 13EK 13EK 18EK 20EK 14EK 17EK 20EK 21EK
147  8CK 10CK 12DK 14EK 15DK 15DK 18DK 18EK 13EK 15EK 19EK 19EK 13EK 13EK 18EK 21EK 14EK 17EK 20EK 22EK
148  8CK 10CK 12DK 14EK 15DK 15DK 18EK 18EK 13EK 15EK 19EK 19EK 13EK 13EK 18EK 21EK 14EK 17EK 20EK 22EK
149  8CK 10DK 12EK 14EK 15EK 15EK 18EK 18EK 13EK 15EK 19EK 19EK 13EK 13EK 18EK 21EK 14EK 17EK 20EK 22EK
150  8DK 10EK 12EK 14EK 15EK 15EK 18EK 18EK 13EK 15EK 19EK 19EK 13EK 13EK 18EK 21EK 14EK 17EK 20EK 22EK
