 4   F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F    F  
87   3    3    3    3    5    5    5    4    4    3    4    4AP  7    7AP  7AP  7AP  0    0    9AP  0  
88   3    3    3    4    5    5    5    4    5    3    5    4AP  7    7AP  7AP  7AP  3    0   10AP  0  
89   3    4    4    4    6    5    5    4    5    3    5    4AP  7    7AP  7AP  8BP  3    0   10AP  0  
90   3    4    4    4    6    5    5    5    5    3    5AK  5BP  8AK  7AP  8AP  8BP  3    0   10BP  8  
91   3    4    4    4    6    5    6    5    5    4    6AP  5BP  8AP  7AP  8AP  8BP  4    0   10BP  8AP
92   3    4    4    4    6    6    6    5    5    4    6AP  5BP  8AP  7AP  8AP  8BP  4    0   11BP  8AP
93   3    4    4    4    6    6    6    5    6    4    6AP  6BP  8AP  8AP  8BP  9BP  4    6   11BP  9AP
94   3    4    4    4    6    6    6    6    6    4    6AP  6BP  8AP  8BP  9BP  9BP  4    6   11BP  9AP
95   3    4    4    5    7    6    7    6    6    5AK  7AP  6BP  8AP  8BP  9BP  9BP  5    6AK 11BP  9AP
96   3    4    4    5    7    6    7    6    6    5AP  7AP  7BP  9AP  8BP  9BP 10BP  5    7AP 12BP 10AP
97   4    4    4    5    7    6    7    6AK  6    5AP  7AP  7BP  9AP  8BP  9BP 10BP  5    7AP 12BP 10BP
98   4    4    5    5    7    7    7    6AP  6    5AP  8AP  7BP  9AP  8BP  9BP 10BP  5    7AP 12BP 10BP
99   4    4    5    5    7    7    7    7AP  7    6AP  8AP  7BP  9AP  9BP 10BP 10BP  6    7AP 12CP 11BP
100  4    4    5    5    7    7    8    7AP  7AK  6AP  8BP  8BP  9AP  9BP 10BP 11BP  6AK  8AP 13CP 11BP
101  4    4    5    5    8    7    8    7AP  7AP  6AP  8BP  8BP  9AP  9BP 10BP 11BP  6AP  8AP 13CP 11BP
102  4    5    5    6    8    7    8    7AP  7AP  6AP  9BP  8BP  9BP  9BP 10BP 11BP  6AP  8AP 13CP 12BP
103  4    5    5    6    8    7    8    8AP  7AP  7AP  9BP  9BP 10BP  9BP 11BP 12BP  7AP  9AP 13CP 12BP
104  4    5    5    6    8    8    9    8AP  8AP  7AP  9BP  9CP 10BP  9BP 11BP 12BP  7AP  9BP 13CP 12CP
105  4    5    5    6    8    8    9    8AP  8AP  7BP 10BP  9CP 10BP  9BP 11BP 12CP  7AP  9BP 14CP 12CP
106  4    5    5    6    8    8    9    8AP  8AP  7BP 10BP  9CP 10BP 10BP 11BP 12CP  7AP  9BP 14CP 13CP
107  4    5    6    6    9    8    9AK  9AP  8AP  8BP 10BP 10CP 10BP 10CP 12BP 13CP  8BP 10BP 14CP 13CP
108  4    5    6    6    9    8    9AP  9BP  8AP  8BP 10BP 10CP 10BP 10CP 12CP 13CP  8BP 10BP 14CP 13CP
109  4    5    6    7    9    9   10AP  9BP  9AP  8BP 11BP 10CP 10BP 10CP 12CP 13CP  8BP 10BP 15CP 14CP
110  4    5    6    7AK  9    9   10AP  9BP  9AP  8BP 11BP 11CP 11BP 10CP 12CP 13CP  8BP 10BP 15CP 14CP
111  4    5    6    7AP  9    9   10AP  9BP  9BP  9BP 11BP 11CP 11BP 10CP 12CP 14CP  9BP 11BP 15DP 14CP
112  4    5    6    7AP  9    9AK 10AP 10BP  9BP  9BP 12CP 11CP 11BP 11CP 13CP 14CP  9BP 11CP 15DP 15CP
113  4    5    6    7AP 10    9AP 10AP 10BP  9BP  9BP 12CP 12CP 11BP 11CP 13CP 14CP  9BP 11CP 16DP 15DP
114  4    6    6    7AP 10    9AP 11AP 10BP 10BP  9BP 12CP 12CP 11BP 11CP 13CP 15CP  9CP 12CP 16DP 15DP
115  5    6    7    7AP 10   10AP 11AP 10BP 10BP 10BP 12CP 12CP 11BP 11CP 13CP 15CP 10CP 12CP 16DP 16DP
116  5    6    7    8AP 10   10AP 11BP 11CP 10BP 10BP 13CP 12CP 11CP 11CP 14CP 15DP 10CP 12CP 16DP 16DP
117  5    6    7    8AP 10AK 10AP 11BP 11CP 10BP 10CP 13CP 13CP 12CP 11CP 14CP 15DP 10CP 12CP 17DP 16DP
118  5    6    7    8AP 10AP 10AP 12BP 11CP 10BP 10CP 13CP 13CP 12CP 11CP 14CP 16DP 10CP 13CP 17DP 17DP
119  5    6    7    8AP 10AP 10AP 12BP 11CP 11BP 11CP 14CP 13CP 12CP 12CP 14CP 16DP 11CP 13CP 17DP 17DP
120  5    6    7AK  8AP 11AP 10AP 12BP 12CP 11BP 11CP 14CP 14CP 12CP 12CP 15CP 16DP 11CP 13CP 17DP 17DP
121  5    6    7AP  8AP 11AP 11AP 12BP 12CP 11BP 11CP 14CP 14DP 12CP 12CP 15CP 16DP 11CP 13CP 18DP 17DP
122  5    6    7AP  8BP 11AP 11BP 12CP 12CP 11BP 11CP 14CP 14DP 12CP 12CP 15DP 17DP 11CP 14DP 18DP 18DP
123  5    6    7AP  9BP 11AP 11BP 13CP 12CP 11CP 12CP 15CP 15DP 13CP 12DP 15DP 17DP 12CP 14DP 18DP 18DP
124  5    6    8AP  9BP 11AP 11BP 13CP 12CP 11CP 12CP 15CP 15DP 13CP 12DP 15DP 17DP 12CP 14DP 18DP 18DP
125  5    6    8AP  9BP 11AP 11BP 13CP 13CP 12CP 12CP 15CP 15DP 13CP 13DP 16DP 18DP 12CP 15DP 19DP 19DP
126  5    7    8AP  9BP 12BP 11BP 13CP 13CP 12CP 12CP 16CP 15DP 13CP 13DP 16DP 18DP 12DP 15DP 19DP 19DP
127  5    7    8AP  9BP 12BP 12BP 14CP 13CP 12CP 13CP 16CP 16DP 13CP 13DP 16DP 18DP 13DP 15DP 19EP 19DP
128  5    7    8AP  9BP 12BP 12CP 14CP 13DP 12CP 13CP 16DP 16DP 13CP 13DP 16DP 18DP 13DP 15DP 19EP 20EP
129  5    7    8AP  9CP 12BP 12CP 14CP 14DP 12CP 13CP 16DP 16DP 13CP 13DP 17DP 19DP 13DP 16DP 19EP 20EP
130  5    7AK  8BP 10CP 12CP 12CP 14CP 14DP 13CP 13DP 17DP 17DP 14CP 13DP 17DP 19DP 13DP 16DP 20EP 20EP
131  5    7AP  9BP 10CP 12CP 12CP 14CP 14DP 13CP 14DP 17DP 17DP 14DP 14DP 17DP 19DP 14DP 16DP 20EP 21EP
132  5    7AP  9BP 10CP 13CP 12CP 15CP 14DP 13CP 14DP 17DP 17DP 14DP 14DP 17DP 20DP 14DP 17DP 20EP 21EP
133  6    7AP  9BP 10CP 13CP 13CP 15CP 15DP 13CP 14DP 18DP 17DP 14DP 14DP 18DP 20DP 14DP 17DP 20EP 21EP
134  6    7AP  9BP 10CP 13CP 13CP 15DP 15DP 13CP 14DP 18DP 18DP 14DP 14DP 18DP 20EP 14DP 17DP 21EP 22EP
135  6AK  7AP  9BP 10CP 13CP 13CP 15DP 15DP 14CP 15DP 18DP 18DP 14DP 14DP 18DP 20EP 15DP 17EP 21EP 22EP
136  6AP  7AP  9BP 10DP 13CP 13DP 15DP 15DP 14DP 15DP 18DP 18DP 14DP 14DP 18DP 21EP 15DP 18EP 21EP 22EP
137  6AP  7AP  9CP 11DP 13DP 13DP 16DP 15DP 14DP 15DP 19DP 19EP 15DP 14DP 18EP 21EP 15DP 18EP 21EP 22EP
138  6AP  8AP  9CP 11DP 14DP 13DP 16DP 16DP 14DP 15DP 19DP 19EP 15DP 15DP 19EP 21EP 15EP 18EP 22EP 23EP
139  6AP  8BP  9CP 11DP 14DP 14DP 16DP 16DP 14DP 16DP 19DP 19EP 15DP 15EP 19EP 21EP 16EP 18EP 22EP 23EP
140  6AP  8BP  9CP 11DP 14DP 14DP 16DP 16EP 15DP 16DP 20DP 20EP 15DP 15EP 19EP 22EP 16EP 19EP 22EP 23EP
141  6BP  8BP  9CP 11DP 14DP 14DP 17DP 16EP 15DP 16EP 20EP 20EP 15EP 15EP 19EP 22EP 16EP 19EP 22EP 24EP
142  6BP  8BP 10CP 11DP 14DP 14DP 17DP 17EP 15DP 16EP 20EP 20EP 15EP 15EP 20EP 22EP 16EP 19EP 23EP 24EP
143  6BP  8CP 10DP 11DP 14DP 14DP 17EP 17EP 15DP 17EP 20EP 20EP 15EP 15EP 20EP 23EP 17EP 20EP 23EP 24EP
144  6CP  8CP 10DP 12EP 15EP 14EP 17EP 17EP 15EP 17EP 21EP 21EP 16EP 16EP 20EP 23EP 17EP 20EP 23EP 25EP
145  6CP  8CP 10DP 12EP 15EP 15EP 17EP 17EP 16EP 17EP 21EP 21EP 16EP 16EP 20EP 23EP 17EP 20EP 23EP 25EP
146  6CP  8CP 10DP 12EP 15EP 15EP 18EP 18EP 16EP 17EP 21EP 21EP 16EP 16EP 21EP 23EP 17EP 20EP 24EP 25EP
148  6DP  8DP 10EP 12EP 15EP 15EP 18EP 18EP 16EP 18EP 22EP 22EP 16EP 16EP 21EP 24EP 18EP 21EP 24EP 26EP
150  6EP  8EP 10EP 12EP 15EP 15EP 18EP 18EP 16EP 18EP 22EP 22EP 16EP 16EP 21EP 24EP 18EP 21EP 24EP 26EP
